,super_opeid,name_x,type_x,tier_x,iclevel_x,region_x,barrons,exp_instr_pc_2013,hbcu,ipeds_enrollment_2013,sticker_price_2013,public,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,endowment_pc_2000,exp_instr_2012,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,k_median_nozero_adjusted,staircase_score,upward_mobility_score,downward_mobility_score,shoots_and_ladders,sticker_price_preds,tech_school,social_eliteness_score,UMS_prediction,rejection_rate_preds,LinReg_Predict_UM_Score,upward_mobility_bucket,um_bucket_level,um_bucket_pred_class,LogReg_Predicted_Class,um_bucket_pred_proba_class1,um_bucket_pred_proba_class2,um_bucket_pred_proba_class3,um_bucket_pred_proba_class4,um_bucket_pred_proba_class5,um_bucket_pred_class_knn,KNN_Predicted_Class,um_bucket_pred_proba_knn_class1,um_bucket_pred_proba_knn_class2,um_bucket_pred_proba_knn_class3,um_bucket_pred_proba_knn_class4,um_bucket_pred_proba_knn_class5,RF_Regressor_Predicted_UM_Score,Predicted_RF_Class,RF_Pred_Class1,RF_Pred_Class2,RF_Pred_Class3,RF_Pred_Class4,RF_Pred_Class5,RF_Regressor_Predicted,bang4buck
1840,3647,Trinity University,2,4,1,3,2,13965.813,0,2161,36214.0,0,0.816164818,9715.0,1265.0,15376.0,0.36070001,,38597412,0.070882849,0.018251273999999998,0.094227508,15.831663,30.260521,0.0,1.8036072,0.0,21.242485000000002,30.861722999999998,0.0,68893.75684556409,-0.19790759199999997,1.3545895766666667,-0.3220756248333333,1.0325139518333333,36214.0,0,1.404239705,0.8217294279262574,0.36070001,1.3433497134471553,Best,5,5,5,0.0001714266868977373,0.003951780149592309,0.09190941567930609,0.3790699304393411,0.5248974470448627,4,4,0.0,0.0,0.12,0.44,0.44,1.3415194338319114,4,0.0,0.0022222222222222222,0.04666666666666667,0.4855555555555556,0.46555555555555556,1.3426743512164558,0.374051354908783
1841,3572,Trinity Valley Community College,1,9,2,3,999,3329.9006,0,5172,3660.0,1,0.23076923100000002,5757.0,,6215.0,,159.59163,16526303,0.003138075,0.1705021,0.06715481,0.70707071,8.787879,15.454545000000001,13.838384,2.0202022,24.444445,5.151515,29.595961,36254.10733844469,0.12483183000000002,0.632568685,-0.6416411716666667,-0.009072486666666713,3660.0,0,0.399541723,0.8217294279262574,0.27365022903916847,0.5522540754369157,Below Average,2,2,2,0.24340296962913932,0.6051700532528046,0.1471272893708853,0.003770157681827364,0.0005295300653434425,1,2,0.32,0.52,0.12,0.04,0.0,0.6243535160135956,2,0.21333333333333335,0.5711111111111111,0.21333333333333335,0.0022222222222222222,0.0,0.6250792702966615,1.7283297404371585
1842,1773,Triton College,1,9,2,2,999,1994.725,0,11225,8858.0,1,0.146967341,7474.0,,4038.0,,,26106007,0.032078926,0.15749985,0.19200094,1.9408503000000001,15.619223999999999,33.918671,25.878004,3.2347505,5.452864599999999,0.09242144199999999,13.863216,38975.96656217345,0.09747098000000004,0.7224343508333333,-0.4837936220833333,0.23864072874999998,8858.0,0,0.5317585570000001,0.8217294279262574,0.30280349737291734,0.6518700919413847,Medium,3,2,2,0.11078205307492366,0.7059775547254907,0.174647284115259,0.007003921350807898,0.0015891867335187735,2,2,0.08,0.72,0.2,0.0,0.0,0.6847207572767565,2,0.11666666666666667,0.8066666666666666,0.07555555555555556,0.0011111111111111111,0.0,0.6817457827425456,0.8155727600285994
1843,2812,Trocaire College,2,8,1,1,999,5362.625,0,1492,15820.0,0,0.44931505648051384,5215.0,,16307.0,0.031099999,,7442235,0.002936858,0.15712188,0.016152717,0.0,5.652174,83.478264,3.0434783,0.0,4.7826085,3.0434783,0.0,29182.01915991157,0.17269859299999993,0.8514855995833334,-0.436719567,0.4147660325833334,15820.0,0,0.4795994765,0.8217294279262574,0.031099999,0.6804073302454405,Medium,3,1,2,0.33508940944885746,0.4118003276250419,0.19542815365213762,0.05156173819855202,0.006120371075410932,3,3,0.24,0.08,0.32,0.28,0.08,0.7568800661395841,1,0.40444444444444444,0.3877777777777778,0.16555555555555557,0.04,0.0022222222222222222,0.7519253185277296,0.5382336280552044
1844,50,"Troy University And Troy State Universities, Montgomery And Dothan",1,5,1,3,4,3295.1787,0,16316,7564.0,1,0.355128974,5996.0,,11192.0,0.3179,965.0574300000001,79079483,0.011953237,0.23591225,0.022986995,1.319564,28.227194,15.261045000000001,2.5243832999999998,18.932875,10.786000999999999,22.948938000000002,0.0,43240.22346368715,0.16311355,0.7451800175,-0.42732115066666665,0.3178588668333333,7564.0,0,0.5537053945,0.8217294279262574,0.3179,0.7280864622493346,Medium,3,3,3,0.020546781305189804,0.18786744941448943,0.6817640434206633,0.10897438252065743,0.0008473433390000054,3,3,0.0,0.28,0.72,0.0,0.0,0.7395485928778716,3,0.0022222222222222222,0.14333333333333334,0.8322222222222222,0.022222222222222223,0.0,0.7558682813570614,0.9851666016657852
1845,21077,Truckee Meadows Community College,1,9,2,4,999,2434.1118,0,11204,2700.0,1,0.209748892,6358.0,,6338.0,,582.5780599999999,28383000,0.055085599000000006,0.019637461999999998,0.08660624199999999,3.4115138,11.513860000000001,12.153518,47.547973999999996,11.08742,7.249466900000001,3.1982942000000003,3.8379531000000005,31948.2917820868,-0.15351872700000002,0.610039895,-0.5786112775,0.03142861750000003,2700.0,0,0.652442147,0.8217294279262574,0.3279496771133356,0.5786890573182913,Below Average,2,2,2,0.08195174338440671,0.6689793910779277,0.24706222027118563,0.0018553336831105924,0.00015131158336955297,2,2,0.04,0.84,0.12,0.0,0.0,0.627125094545856,2,0.0011111111111111111,0.92,0.07888888888888888,0.0,0.0,0.6237357807852548,2.259407018518518
1846,1597,Truett Mcconnell College,2,8,1,3,999,2371.864,0,1606,17400.0,0,0.283950617,3858.0,971.5,14104.0,0.1936,,2808336,0.010821446,0.0427939,0.01131333,5.072464,12.318841,0.0,82.608696,0.0,0.0,0.0,0.0,40021.929824561405,-0.40679907400000004,0.6774679983333334,-0.6115704224999999,0.06589757583333344,17400.0,0,1.0322971300000001,0.8217294279262574,0.1936,0.6907711300805242,Below Average,2,2,2,0.016385871862192425,0.5252984044919977,0.4464702478357969,0.011790837714081083,5.463809593176264e-05,2,2,0.16,0.56,0.24,0.04,0.0,0.6638501943232912,2,0.29333333333333333,0.3566666666666667,0.3211111111111111,0.023333333333333334,0.005555555555555556,0.6645658634297275,0.3893494243295019
1847,2495,Truman State University,1,5,1,2,3,7357.8584,0,5898,7374.0,1,0.7168330959999999,7038.0,1239.0,8600.0,0.27810001,3806.1536,45777297,0.018066071,0.034067448,0.015313145,17.647057999999998,20.053476,5.347593799999999,8.734402699999999,3.3868093,20.053476,24.777184,0.0,55180.18018018018,-0.16512771900000003,1.0784062120833333,-0.3333242312083333,0.745081980875,7374.0,0,1.082187285,0.8217294279262574,0.27810001,1.0736070423663608,Good,4,3,3,0.0002904802111659098,0.0495582996823258,0.48190993023560325,0.4091909606434152,0.059050329227489914,3,3,0.0,0.04,0.6,0.28,0.08,1.0613142584538136,4,0.0022222222222222222,0.012222222222222223,0.16555555555555557,0.7822222222222223,0.03777777777777778,1.0490800214085823,1.4624440087921524
1848,2219,Tufts University,2,2,1,1,1,19334.611,0,5180,48643.0,0,0.92189781,11427.0,1440.0,10325.0,0.81160003,,193293933,0.1309865,0.062218584,0.06917724,20.604614,0.0,0.0,5.8870325,0.0,29.435163,44.073192999999996,0.0,57772.795216741404,-0.10201959399999994,1.6795136887500002,-0.2584690244166667,1.4210446643333334,48643.0,0,1.4817278999999999,0.8217294279262574,0.81160003,1.5638203513111821,Best,5,5,5,2.2876699030012276e-05,0.0018758299661491963,0.02331903088394609,0.27327835583305055,0.7015039066178242,5,5,0.0,0.0,0.0,0.24,0.76,1.6092134188537974,5,0.0,0.0,0.0,0.03222222222222222,0.9677777777777777,1.591790765615531,0.34527345943917936
1849,9763,Tulsa Community College,1,9,2,3,999,3636.1941,0,18640,2820.0,1,0.139099646,6287.0,,5692.0,,52.687153,73836517,0.018684696,0.08119238200000001,0.026613399,1.3265951,33.733418,16.614023,24.257738,1.6424509999999999,6.5066328,12.444725,3.4744155,38933.03064699206,-0.10125528,0.6018508495833333,-0.6197167308333333,-0.017865881249999993,2820.0,0,0.6188998765,0.8217294279262574,0.23175256723750193,0.5343789239431654,Below Average,2,2,2,0.11157683663439877,0.6619941503085462,0.22393644889665104,0.002276354601020104,0.00021620955938367342,2,2,0.12,0.76,0.12,0.0,0.0,0.590027516474283,2,0.06666666666666667,0.8811111111111111,0.05,0.0022222222222222222,0.0,0.5976219201689922,2.1342228708628843
1850,5311,Tulsa Technology Center School,1,9,2,3,999,14601.065,0,4335,,1,0.44931505648051384,6917.382126221801,,15078.323,,,15082903,0.021419913,0.14712999999999998,0.027451517,0.73800737,9.5940962,50.184502,0.0,0.0,0.36900368,2.2140222,36.900368,33938.70601589104,0.02441897700000001,0.44669929691666665,-0.7033792316666666,-0.25667993474999995,27737.26253333333,1,0.40010300050000003,0.8217294279262574,0.3434425602724987,0.6359048682988502,Worst,1,1,1,0.8634974265372272,0.10358457046788955,0.0036743096155665168,0.0229514927797626,0.006292200599554109,2,1,0.48,0.48,0.04,0.0,0.0,0.4848238318200776,1,0.7766666666666666,0.15666666666666668,0.056666666666666664,0.0077777777777777776,0.0022222222222222222,0.49486069313128717,0.16104664127537624
1851,9618,Tulsa Welding School,3,11,2,3,999,5393.27,0,2091,,0,0.569499603,5663.0,,22971.767999999996,,,4691829.588,0.0030581040000000003,0.11926606,0.03058104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39160.0454029512,0.3647653,0.8161166025000001,-0.6729910716666666,0.14312553083333346,10304.0,0,0.299325534,0.48172032780755625,0.18735520192705382,0.399243121015518,Medium,3,1,1,0.6127548493337817,0.25292905495729645,0.12595560671813358,0.006419020512063723,0.0019414684787244392,1,1,0.52,0.28,0.12,0.04,0.04,0.6993545749939566,3,0.2688888888888889,0.06777777777777778,0.6622222222222223,0.0011111111111111111,0.0,0.6827079793012698,0.7920386282026398
1852,9764,Tunxis Community College,1,9,2,1,999,3153.1418,0,4547,3866.0,1,0.102773246,7479.0,,6357.0,,,14854425,0.02989449,0.053048067000000004,0.074443139,5.970149,22.985073,25.97015,13.731342999999999,26.865671000000003,3.8805968999999996,0.29850745,0.29850745,29658.3850931677,-0.167706221,0.70348348875,-0.5721670154166666,0.1313164733333334,3866.0,0,0.7317324945,0.8217294279262574,0.19765427351395895,0.643495021773353,Medium,3,2,2,0.07229165717700019,0.5927836869987394,0.33089912742321664,0.0017696367860493736,0.002255891614994343,2,2,0.08,0.68,0.24,0.0,0.0,0.6889135285721057,3,0.04111111111111111,0.20666666666666667,0.75,0.0022222222222222222,0.0,0.6929420447290922,1.819667586006208
